Store,Date,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Weekly_Revenue,Predicted_Revenue,Profit_Gap,,,,
3,05/03/2010,0,53.04,2.625,214.6751386,7.368,415202.04,415202.04,0,,,,
3,12/03/2010,0,63.08,2.667,214.7027646,7.368,384200.69,423294.4,-39093.71,,,,
3,19/03/2010,0,60.42,2.72,214.5301219,7.368,375328.59,375328.59,0,,,,
3,26/03/2010,0,57.06,2.732,214.3241011,7.368,359949.27,359949.27,0,,,,
3,02/04/2010,0,65.56,2.719,214.1180803,7.343,423294.4,423294.4,0,,,,
3,09/04/2010,0,68,2.77,213.9120595,7.343,415870.28,415870.28,0,,,,
3,16/04/2010,0,66.98,2.808,213.7726889,7.343,354993.26,354993.26,0,,,,
3,23/04/2010,0,67.87,2.795,213.7221852,7.343,339976.65,339976.65,0,,,,
3,30/04/2010,0,70.24,2.78,213.6716815,7.343,361248.39,361248.39,0,,,,
3,07/05/2010,0,73.47,2.835,213.6211778,7.343,399323.86,399323.86,0,,,,
3,14/05/2010,0,77.18,2.854,213.6196139,7.343,384357.94,384357.94,0,,,,
3,21/05/2010,0,75.81,2.826,213.9116886,7.343,343763.17,403342.4,-59579.23,,,,
3,28/05/2010,0,78.6,2.759,214.2037634,7.343,350089.23,350089.23,0,,,,
3,04/06/2010,0,78.53,2.705,214.4958382,7.343,396968.8,350089.23,46879.57,,,,
3,11/06/2010,0,82.1,2.668,214.787913,7.343,355017.09,347955.05,7062.04,,,,
3,18/06/2010,0,83.52,2.637,214.7858259,7.343,364076.85,364076.85,0,,,,
3,25/06/2010,0,83.79,2.653,214.6660741,7.343,357346.48,357346.48,0,,,,
3,02/07/2010,0,82.2,2.669,214.5463222,7.346,381151.72,381151.72,0,,,,
3,09/07/2010,0,81.75,2.642,214.4265704,7.346,349214.18,349214.18,0,,,,
3,16/07/2010,0,84.32,2.623,214.4176476,7.346,352728.78,352864.49,-135.71,,,,
3,23/07/2010,0,83.32,2.608,214.5564968,7.346,352864.49,352864.49,0,,,,
3,30/07/2010,0,82.04,2.64,214.695346,7.346,347955.05,347955.05,0,,,,
3,06/08/2010,0,85.13,2.627,214.8341952,7.346,402635.76,402635.76,0,,,,
3,13/08/2010,0,86.74,2.692,214.9730444,7.346,339597.38,351728.21,-12130.83,,,,
3,20/08/2010,0,88.02,2.664,214.9314191,7.346,351728.21,351728.21,0,,,,
3,27/08/2010,0,86.15,2.619,214.8897938,7.346,362134.09,362134.09,0,,,,
3,03/09/2010,0,84.16,2.577,214.8481685,7.346,366473.97,366473.97,0,,,,
3,10/09/2010,1,80.84,2.565,214.8065431,7.346,352260.97,352260.97,0,,,,
3,17/09/2010,0,82.36,2.582,214.8322484,7.346,363064.64,363064.64,0,,,,
3,24/09/2010,0,76.9,2.624,214.9084516,7.346,355626.87,355626.87,0,,,,
3,01/10/2010,0,73.6,2.603,214.9846548,7.564,358784.1,358784.1,0,,,,
3,08/10/2010,0,66.99,2.633,215.060858,7.564,395107.35,395107.35,0,,,,
3,15/10/2010,0,69.71,2.72,215.1293114,7.564,345584.39,348895.98,-3311.59,,,,
3,22/10/2010,0,71.64,2.725,215.17839,7.564,348895.98,348895.98,0,,,,
3,29/10/2010,0,72.04,2.716,215.2274686,7.564,348591.74,348591.74,0,,,,
3,05/11/2010,0,62.94,2.689,215.2765472,7.564,423175.56,386635.03,36540.53,,,,
3,12/11/2010,0,62.79,2.728,215.3256258,7.564,386635.03,386635.03,0,,,,
3,19/11/2010,0,57.72,2.771,215.2074519,7.564,372545.32,386635.03,-14089.71,,,,
3,26/11/2010,1,68.71,2.735,215.0614025,7.564,565567.84,395107.35,170460.49,,,,
3,03/12/2010,0,53.76,2.708,214.9153531,7.564,476420.77,467642.03,8778.74,,,,
3,10/12/2010,0,51.13,2.843,214.7693037,7.564,467642.03,467642.03,0,,,,
3,17/12/2010,0,52.2,2.869,214.704919,7.564,498159.39,605990.41,-107831.02,,,,
3,24/12/2010,0,57.16,2.886,214.7017828,7.564,605990.41,605990.41,0,,,,
3,31/12/2010,1,53.2,2.943,214.6986466,7.564,382677.76,382677.76,0,,,,
3,07/01/2011,0,53.35,2.976,214.6955104,7.551,378241.34,378241.34,0,,,,
3,14/01/2011,0,44.76,2.983,214.7470729,7.551,381061.1,438516.53,-57455.43,,,,
3,21/01/2011,0,50.74,3.016,215.1268275,7.551,350876.7,350876.7,0,,,,
3,28/01/2011,0,48.71,3.01,215.5065821,7.551,364866.24,364866.24,0,,,,
3,04/02/2011,0,45.95,2.989,215.8863367,7.551,438516.53,438516.53,0,,,,
3,11/02/2011,1,43.57,3.022,216.2660913,7.551,430526.21,430526.21,0,,,,
3,18/02/2011,0,61.58,3.045,216.5843571,7.551,432782.1,432782.1,0,,,,
3,25/02/2011,0,67.4,3.065,216.8780275,7.551,397211.19,397211.19,0,,,,
3,04/03/2011,0,65.11,3.288,217.1716979,7.551,437084.51,437084.51,0,,,,
3,11/03/2011,0,61.29,3.459,217.4653683,7.551,404753.3,404753.3,0,,,,
3,18/03/2011,0,69.47,3.488,217.7235226,7.551,392109.51,392109.51,0,,,,
3,25/03/2011,0,72.94,3.473,217.9674705,7.551,380683.67,380683.67,0,,,,
3,01/04/2011,0,68.76,3.524,218.2114184,7.574,374556.08,374556.08,0,,,,
3,08/04/2011,0,72.55,3.622,218.4553663,7.574,384075.31,384075.31,0,,,,
3,15/04/2011,0,75.88,3.743,218.6788642,7.574,366250.69,366250.69,0,,,,
3,22/04/2011,0,76.91,3.807,218.851237,7.574,391860.04,391860.04,0,,,,
3,29/04/2011,0,78.69,3.81,219.0236099,7.574,367405.4,367405.4,0,,,,
3,06/05/2011,0,69.45,3.906,219.1959827,7.574,413042.12,367405.4,45636.72,,,,
3,13/05/2011,0,79.87,3.899,219.3683556,7.574,386312.68,367405.4,18907.28,,,,
3,20/05/2011,0,75.79,3.907,219.127216,7.574,364603.13,367405.4,-2802.27,,,,
3,27/05/2011,0,84.41,3.786,218.8860765,7.574,369350.6,369350.6,0,,,,
3,03/06/2011,0,84.29,3.699,218.6449369,7.574,394507.84,394507.84,0,,,,
3,10/06/2011,0,84.84,3.648,218.4037974,7.574,391638.75,391638.75,0,,,,
3,17/06/2011,0,86.96,3.637,218.3551748,7.574,403423.34,403423.34,0,,,,
3,24/06/2011,0,84.94,3.594,218.45094,7.574,385520.71,385520.71,0,,,,
3,01/07/2011,0,85.1,3.524,218.5467052,7.567,368962.72,368962.72,0,,,,
3,08/07/2011,0,85.38,3.48,218.6424704,7.567,395146.24,395146.24,0,,,,
3,15/07/2011,0,87.14,3.575,218.7275216,7.567,373454.33,345381.29,28073.04,,,,
3,22/07/2011,0,86.19,3.651,218.7857881,7.567,360617.37,360617.37,0,,,,
3,29/07/2011,0,88.07,3.682,218.8440545,7.567,345381.29,345381.29,0,,,,
3,05/08/2011,0,88.45,3.684,218.9023209,7.567,409981.25,409981.25,0,,,,
3,12/08/2011,0,88.88,3.638,218.9605873,7.567,380376.85,380376.85,0,,,,
3,19/08/2011,0,88.44,3.554,219.023271,7.567,379716.91,379716.91,0,,,,
3,26/08/2011,0,87.67,3.523,219.0866908,7.567,366367.55,375988.69,-9621.14,,,,
3,02/09/2011,0,89.12,3.533,219.1501106,7.567,375988.69,375988.69,0,,,,
3,09/09/2011,1,81.72,3.546,219.2135305,7.567,377347.49,377347.49,0,,,,
3,16/09/2011,0,83.63,3.526,219.3972867,7.567,375629.51,375629.51,0,,,,
3,23/09/2011,0,80.19,3.467,219.7414914,7.567,365248.94,365248.94,0,,,,
3,30/09/2011,0,82.58,3.355,220.085696,7.567,368477.93,368477.93,0,,,,
3,07/10/2011,0,75.54,3.285,220.4299007,7.197,403342.4,403342.4,0,,,,
3,14/10/2011,0,73.75,3.274,220.7486167,7.197,368282.57,394976.36,-26693.79,,,,
3,21/10/2011,0,69.03,3.353,220.9144005,7.197,394976.36,394976.36,0,,,,
3,28/10/2011,0,71.04,3.372,221.0801842,7.197,389540.62,389540.62,0,,,,
3,04/11/2011,0,59.31,3.332,221.245968,7.197,459443.22,459443.22,0,,,,
3,11/11/2011,0,61.7,3.297,221.4117517,7.197,407764.25,407764.25,0,,,,
3,18/11/2011,0,63.91,3.308,221.6432852,7.197,398838.97,398838.97,0,,,,
3,25/11/2011,1,68,3.236,221.9011185,7.197,556925.19,398838.97,158086.22,,,,
3,02/12/2011,0,54.97,3.172,222.1589519,7.197,472511.32,468772.8,3738.52,,,,
3,09/12/2011,0,49.26,3.158,222.4167852,7.197,468772.8,468772.8,0,,,,
3,16/12/2011,0,57.95,3.159,222.6426418,7.197,510747.62,510747.62,0,,,,
3,23/12/2011,0,53.41,3.112,222.8258628,7.197,551221.21,551221.21,0,,,,
3,30/12/2011,1,48.29,3.129,223.0090839,7.197,410553.88,551221.21,-140667.33,,,,
3,06/01/2012,0,52.42,3.157,223.1923049,6.833,398178.21,551221.21,-153043,,,,
3,13/01/2012,0,51.86,3.261,223.3755259,6.833,367438.62,367438.62,0,,,,
3,20/01/2012,0,56.2,3.268,223.4700552,6.833,365818.61,365818.61,0,,,,
3,27/01/2012,0,58.06,3.29,223.5645845,6.833,349518.1,349518.1,0,,,,
3,03/02/2012,0,59.33,3.36,223.6591137,6.833,424960.66,424960.66,0,,,,
3,10/02/2012,1,51.65,3.409,223.753643,6.833,473292.47,473292.47,0,,,,
3,17/02/2012,0,52.39,3.51,223.9170153,6.833,475591.08,475591.08,0,,,,
3,24/02/2012,0,60.12,3.555,224.1320199,6.833,418925.47,418925.47,0,,,,
3,02/03/2012,0,61.65,3.63,224.3470245,6.833,469752.56,469752.56,0,,,,
3,09/03/2012,0,60.71,3.669,224.5620291,6.833,445162.05,445162.05,0,,,,
3,16/03/2012,0,64,3.734,224.7166953,6.833,411775.8,411775.8,0,,,,
3,23/03/2012,0,66.53,3.787,224.7909104,6.833,413907.25,413907.25,0,,,,
3,30/03/2012,0,69.36,3.845,224.8651254,6.833,407488.84,407488.84,0,,,,
3,06/04/2012,0,73.01,3.891,224.9393405,6.664,503232.13,503232.13,0,,,,
3,13/04/2012,0,72.83,3.891,225.0135556,6.664,420789.74,420789.74,0,,,,
3,20/04/2012,0,72.05,3.877,225.0689541,6.664,434822.13,434822.13,0,,,,
3,27/04/2012,0,73.39,3.814,225.1243526,6.664,394616.11,394616.11,0,,,,
3,04/05/2012,0,79.51,3.749,225.1797511,6.664,439913.57,439913.57,0,,,,
3,11/05/2012,0,75.19,3.688,225.2351496,6.664,431985.36,431985.36,0,,,,
3,18/05/2012,0,72.38,3.63,225.2512024,6.664,418112.76,418112.76,0,,,,
3,25/05/2012,0,78.58,3.561,225.2515168,6.664,413701.29,413701.29,0,,,,
3,01/06/2012,0,81.55,3.501,225.2518313,6.664,432268.53,446336.8,-14068.27,,,,
3,08/06/2012,0,81.65,3.452,225.2521458,6.664,446336.8,446336.8,0,,,,
3,15/06/2012,0,84.66,3.393,225.2644795,6.664,442074.79,442074.79,0,,,,
3,22/06/2012,0,82.7,3.346,225.3068615,6.664,419497.95,442074.79,-22576.84,,,,
3,29/06/2012,0,86.42,3.286,225.3492435,6.664,422965.33,422965.33,0,,,,
3,06/07/2012,0,83.14,3.227,225.3916254,6.334,411206.5,411206.5,0,,,,
3,13/07/2012,0,82.28,3.256,225.4340074,6.334,416913.1,416913.1,0,,,,
3,20/07/2012,0,81.38,3.311,225.4438827,6.334,432424.85,432424.85,0,,,,
3,27/07/2012,0,84.94,3.407,225.4537579,6.334,389427.9,389427.9,0,,,,
3,03/08/2012,0,86.55,3.417,225.4636332,6.334,419990.29,391811.6,28178.69,,,,
3,10/08/2012,0,85.85,3.494,225.4735085,6.334,391811.6,391811.6,0,,,,
3,17/08/2012,0,87.36,3.571,225.5558664,6.334,394918.83,394918.83,0,,,,
3,24/08/2012,0,83.01,3.62,225.6925864,6.334,412449.67,389427.9,23021.77,,,,
3,31/08/2012,0,85.18,3.638,225.8293063,6.334,408838.73,389427.9,19410.83,,,,
3,07/09/2012,1,84.99,3.73,225.9660263,6.334,408229.73,408229.73,0,,,,
3,14/09/2012,0,78.36,3.717,226.1122067,6.334,407589.16,407589.16,0,,,,
3,21/09/2012,0,72.78,3.721,226.3151496,6.334,414392.09,414392.09,0,,,,
3,28/09/2012,0,77.46,3.666,226.5180926,6.334,389813.02,389813.02,0,,,,
3,05/10/2012,0,72.74,3.617,226.7210356,6.034,443557.65,443557.65,0,,,,
3,12/10/2012,0,70.31,3.601,226.9239785,6.034,410804.39,410804.39,0,,,,
3,19/10/2012,0,73.44,3.594,226.9688442,6.034,424513.08,410804.39,13708.69,,,,
3,26/10/2012,0,74.66,3.506,226.9873637,6.034,405432.7,405432.7,0,,,,
4,05/02/2010,0,43.76,2.598,126.4420645,8.623,2135143.87,2135143.87,0,,,,
4,12/02/2010,1,28.84,2.573,126.4962581,8.623,2188307.39,2135143.87,53163.52,,,,
4,19/02/2010,0,36.45,2.54,126.5262857,8.623,2049860.26,2049860.26,0,,,,
4,26/02/2010,0,41.36,2.59,126.5522857,8.623,1925728.84,1925728.84,0,,,,
4,05/03/2010,0,43.49,2.654,126.5782857,8.623,1971057.44,1971057.44,0,,,,
4,12/03/2010,0,49.63,2.704,126.6042857,8.623,1894324.09,1894324.09,0,,,,
4,19/03/2010,0,55.19,2.743,126.6066452,8.623,1897429.36,1949177.13,-51747.77,,,,
4,26/03/2010,0,39.91,2.752,126.6050645,8.623,1762539.3,1762539.3,0,,,,
4,02/04/2010,0,48.77,2.74,126.6034839,7.896,1979247.12,1979247.12,0,,,,
4,09/04/2010,0,54.16,2.773,126.6019032,7.896,1818452.72,1818452.72,0,,,,
4,16/04/2010,0,56.23,2.81,126.5621,7.896,1851519.69,1851519.69,0,,,,
4,23/04/2010,0,56.87,2.805,126.4713333,7.896,1802677.9,1802677.9,0,,,,
4,30/04/2010,0,53.04,2.787,126.3805667,7.896,1817273.28,1817273.28,0,,,,
4,07/05/2010,0,56.77,2.836,126.2898,7.896,2000626.14,1871924.07,128702.07,,,,
4,14/05/2010,0,62.35,2.845,126.2085484,7.896,1875597.28,1875597.28,0,,,,
4,21/05/2010,0,67.4,2.82,126.1843871,7.896,1903752.6,1970340.25,-66587.65,,,,
4,28/05/2010,0,67.73,2.756,126.1602258,7.896,1857533.7,1857533.7,0,,,,
4,04/06/2010,0,70.83,2.701,126.1360645,7.896,1903290.58,1881337.21,21953.37,,,,
4,11/06/2010,0,78.45,2.668,126.1119032,7.896,1870619.23,1870619.23,0,,,,
4,18/06/2010,0,81.53,2.635,126.114,7.896,1929736.35,1929736.35,0,,,,
4,25/06/2010,0,81.1,2.654,126.1266,7.896,1846651.95,1846651.95,0,,,,
4,02/07/2010,0,73.66,2.668,126.1392,7.372,1881337.21,1881337.21,0,,,,
4,09/07/2010,0,80.35,2.637,126.1518,7.372,1812208.22,1812208.22,0,,,,
4,16/07/2010,0,78.53,2.621,126.1498065,7.372,1898427.66,1898427.66,0,,,,
4,23/07/2010,0,79.78,2.612,126.1283548,7.372,1848426.78,1848426.78,0,,,,
4,30/07/2010,0,80.7,2.65,126.1069032,7.372,1796637.61,1796637.61,0,,,,
4,06/08/2010,0,76.53,2.64,126.0854516,7.372,1907638.58,1907638.58,0,,,,
4,13/08/2010,0,78.08,2.698,126.064,7.372,2007050.75,2007050.75,0,,,,
4,20/08/2010,0,78.83,2.671,126.0766452,7.372,1997181.09,1997181.09,0,,,,
4,27/08/2010,0,74.44,2.621,126.0892903,7.372,1848403.92,1848403.92,0,,,,
4,03/09/2010,0,76.8,2.584,126.1019355,7.372,1935857.58,1935857.58,0,,,,
4,10/09/2010,1,73.54,2.574,126.1145806,7.372,1865820.81,1881337.21,-15516.4,,,,
4,17/09/2010,0,64.91,2.594,126.1454667,7.372,1899959.61,1899959.61,0,,,,
4,24/09/2010,0,60.96,2.642,126.1900333,7.372,1810684.68,1842821.02,-32136.34,,,,
4,01/10/2010,0,63.96,2.619,126.2346,7.127,1842821.02,1842821.02,0,,,,
4,08/10/2010,0,67.73,2.645,126.2791667,7.127,1951494.85,1951494.85,0,,,,
4,15/10/2010,0,62.03,2.732,126.3266774,7.127,1867345.09,1842821.02,24524.07,,,,
4,22/10/2010,0,64.17,2.736,126.3815484,7.127,1927610.06,1842821.02,84789.04,,,,
4,29/10/2010,0,56.94,2.718,126.4364194,7.127,1933333,1933333,0,,,,
4,05/11/2010,0,51.6,2.699,126.4912903,7.127,2013115.79,2013115.79,0,,,,
4,12/11/2010,0,52.65,2.741,126.5461613,7.127,1999794.26,1999794.26,0,,,,
4,19/11/2010,0,48.05,2.78,126.6072,7.127,2097809.4,2097809.4,0,,,,
4,26/11/2010,1,48.08,2.752,126.6692667,7.127,2789469.45,2102530.17,686939.28,,,,
4,03/12/2010,0,46.4,2.727,126.7313333,7.127,2102530.17,2102530.17,0,,,,
4,10/12/2010,0,42.4,2.86,126.7934,7.127,2302504.86,2302504.86,0,,,,
4,17/12/2010,0,46.57,2.884,126.8794839,7.127,2740057.14,2740057.14,0,,,,
4,24/12/2010,0,43.21,2.887,126.9835806,7.127,3526713.39,3526713.39,0,,,,
4,31/12/2010,1,38.09,2.955,127.0876774,7.127,1794868.74,1794868.74,0,,,,
4,07/01/2011,0,39.34,2.98,127.1917742,6.51,1862476.27,1865502.46,-3026.19,,,,
4,14/01/2011,0,31.6,2.992,127.3009355,6.51,1865502.46,1865502.46,0,,,,
4,21/01/2011,0,38.34,3.017,127.4404839,6.51,1886393.94,1886393.94,0,,,,
4,28/01/2011,0,40.6,3.022,127.5800323,6.51,1814240.85,1814240.85,0,,,,
4,04/02/2011,0,34.61,2.996,127.7195806,6.51,2119086.04,2119086.04,0,,,,
4,11/02/2011,1,33.29,3.033,127.859129,6.51,2187847.29,2187847.29,0,,,,
4,18/02/2011,0,48.17,3.058,127.99525,6.51,2316495.56,2316495.56,0,,,,
4,25/02/2011,0,49,3.087,128.13,6.51,2078094.69,2078094.69,0,,,,
4,04/03/2011,0,46.56,3.305,128.26475,6.51,2103455.75,2103455.75,0,,,,
4,11/03/2011,0,50.93,3.461,128.3995,6.51,2039818.41,2039818.41,0,,,,
4,18/03/2011,0,51.86,3.495,128.5121935,6.51,2116475.38,2116475.38,0,,,,
4,25/03/2011,0,59.1,3.48,128.6160645,6.51,1944164.32,1944164.32,0,,,,
4,01/04/2011,0,56.99,3.521,128.7199355,5.946,1900246.47,1900246.47,0,,,,
4,08/04/2011,0,62.61,3.605,128.8238065,5.946,2074953.46,1960587.76,114365.7,,,,
4,15/04/2011,0,62.34,3.724,128.9107333,5.946,1960587.76,1960587.76,0,,,,
4,22/04/2011,0,68.8,3.781,128.9553,5.946,2220600.76,2220600.76,0,,,,
4,29/04/2011,0,64.22,3.781,128.9998667,5.946,1878167.44,1878167.44,0,,,,
4,06/05/2011,0,63.41,3.866,129.0444333,5.946,2063682.76,2063682.76,0,,,,
4,13/05/2011,0,70.65,3.872,129.089,5.946,2002362.37,2002362.37,0,,,,
4,20/05/2011,0,70.49,3.881,129.0756774,5.946,2015563.48,2015563.48,0,,,,
4,27/05/2011,0,73.65,3.771,129.0623548,5.946,1986597.95,1986597.95,0,,,,
4,03/06/2011,0,78.26,3.683,129.0490323,5.946,2065377.15,2065377.15,0,,,,
4,10/06/2011,0,80.05,3.64,129.0357097,5.946,2073951.38,2073951.38,0,,,,
4,17/06/2011,0,83.51,3.618,129.0432,5.946,2141210.62,2141210.62,0,,,,
4,24/06/2011,0,81.85,3.57,129.0663,5.946,2008344.92,2008344.92,0,,,,
4,01/07/2011,0,84.54,3.504,129.0894,5.644,2051533.53,2066541.86,-15008.33,,,,
4,08/07/2011,0,84.59,3.469,129.1125,5.644,2066541.86,2066541.86,0,,,,
4,15/07/2011,0,83.27,3.563,129.1338387,5.644,2049046.95,2049046.95,0,,,,
4,22/07/2011,0,82.84,3.627,129.1507742,5.644,2036231.39,2036231.39,0,,,,
4,29/07/2011,0,84.36,3.659,129.1677097,5.644,1989674.07,1989674.07,0,,,,
4,05/08/2011,0,86.09,3.662,129.1846452,5.644,2160057.39,2160057.39,0,,,,
4,12/08/2011,0,82.98,3.617,129.2015806,5.644,2105668.74,2160057.39,-54388.65,,,,
4,19/08/2011,0,82.77,3.55,129.2405806,5.644,2232892.1,2232892.1,0,,,,
4,26/08/2011,0,81.47,3.523,129.2832581,5.644,1988490.21,1988490.21,0,,,,
4,02/09/2011,0,77.99,3.533,129.3259355,5.644,2078420.31,2075577.33,2842.98,,,,
4,09/09/2011,1,73.34,3.554,129.3686129,5.644,2093139.01,2093139.01,0,,,,
4,16/09/2011,0,72.76,3.532,129.4306,5.644,2075577.33,2075577.33,0,,,,
4,23/09/2011,0,69.23,3.473,129.5183333,5.644,2031406.41,1944164.32,87242.09,,,,
4,30/09/2011,0,72.15,3.371,129.6060667,5.644,1929486.63,1929486.63,0,,,,
4,07/10/2011,0,65.79,3.299,129.6938,5.143,2166737.65,2243946.59,-77208.94,,,,
4,14/10/2011,0,63.75,3.283,129.7706452,5.143,2074548.85,2074548.85,0,,,,
4,21/10/2011,0,64.79,3.361,129.7821613,5.143,2207742.13,2207742.13,0,,,,
4,28/10/2011,0,55.31,3.362,129.7936774,5.143,2151659.59,2206319.9,-54660.31,,,,
4,04/11/2011,0,49.86,3.322,129.8051935,5.143,2281217.31,2281217.31,0,,,,
4,11/11/2011,0,47.12,3.286,129.8167097,5.143,2203028.96,2203028.96,0,,,,
4,18/11/2011,0,50.44,3.294,129.8268333,5.143,2243946.59,2243946.59,0,,,,
4,25/11/2011,1,47.96,3.225,129.8364,5.143,3004702.33,3004702.33,0,,,,
4,02/12/2011,0,38.71,3.176,129.8459667,5.143,2180999.26,2180999.26,0,,,,
4,09/12/2011,0,31.64,3.153,129.8555333,5.143,2508955.24,2508955.24,0,,,,
4,16/12/2011,0,36.44,3.149,129.8980645,5.143,2771397.17,2771397.17,0,,,,
4,23/12/2011,0,35.92,3.103,129.9845484,5.143,3676388.98,2771397.17,904991.81,,,,
4,30/12/2011,1,36.89,3.119,130.0710323,5.143,2007105.86,2771397.17,-764291.31,,,,
4,06/01/2012,0,38.64,3.158,130.1575161,4.607,2047766.07,2047766.07,0,,,,
4,13/01/2012,0,34.41,3.263,130.244,4.607,1941676.61,2508955.24,-567278.63,,,,
4,20/01/2012,0,42.09,3.273,130.2792258,4.607,2005097.76,2005097.76,0,,,,
4,27/01/2012,0,40.31,3.29,130.3144516,4.607,1928720.51,1928720.51,0,,,,
4,03/02/2012,0,41.81,3.354,130.3496774,4.607,2173373.91,2173373.91,0,,,,
4,10/02/2012,1,33,3.411,130.3849032,4.607,2374660.64,2374660.64,0,,,,
4,17/02/2012,0,34.19,3.493,130.4546207,4.607,2427640.17,2427640.17,0,,,,
4,24/02/2012,0,41.31,3.541,130.5502069,4.607,2226662.17,2226662.17,0,,,,
4,02/03/2012,0,50.38,3.619,130.6457931,4.607,2206319.9,2206319.9,0,,,,
4,09/03/2012,0,53.63,3.667,130.7413793,4.607,2202450.81,2202450.81,0,,,,
4,16/03/2012,0,59.81,3.707,130.8261935,4.607,2214967.44,2214967.44,0,,,,
4,23/03/2012,0,59.07,3.759,130.8966452,4.607,2091592.54,2091592.54,0,,,,
4,30/03/2012,0,72.63,3.82,130.9670968,4.607,2089381.77,2089381.77,0,,,,
4,06/04/2012,0,67.69,3.864,131.0375484,4.308,2470206.13,2470206.13,0,,,,
4,13/04/2012,0,68.69,3.881,131.108,4.308,2105301.39,2105301.39,0,,,,
4,20/04/2012,0,68.6,3.864,131.1173333,4.308,2144336.89,2144336.89,0,,,,
4,27/04/2012,0,76.47,3.81,131.1266667,4.308,2064065.66,2064065.66,0,,,,
4,04/05/2012,0,80.14,3.747,131.136,4.308,2196968.33,2196968.33,0,,,,
4,11/05/2012,0,67.64,3.685,131.1453333,4.308,2127661.17,2097266.85,30394.32,,,,
4,18/05/2012,0,68.43,3.62,131.0983226,4.308,2207214.81,2207214.81,0,,,,
4,25/05/2012,0,77.47,3.551,131.0287742,4.308,2154137.67,2154137.67,0,,,,
4,01/06/2012,0,77.41,3.483,130.9592258,4.308,2179360.94,2179360.94,0,,,,
4,08/06/2012,0,78.11,3.433,130.8896774,4.308,2245257.18,2245257.18,0,,,,
4,15/06/2012,0,80.94,3.372,130.8295333,4.308,2234190.93,2234190.93,0,,,,
4,22/06/2012,0,81.63,3.329,130.7929,4.308,2197299.65,2197299.65,0,,,,
4,29/06/2012,0,84.23,3.257,130.7562667,4.308,2128362.92,2128362.92,0,,,,
4,06/07/2012,0,80.37,3.187,130.7196333,4.077,2224499.28,2224499.28,0,,,,
4,13/07/2012,0,76.86,3.224,130.683,4.077,2100252.61,2100252.61,0,,,,
4,20/07/2012,0,79.14,3.263,130.7012903,4.077,2175563.69,2175563.69,0,,,,
4,27/07/2012,0,81.06,3.356,130.7195806,4.077,2048613.65,2048613.65,0,,,,
4,03/08/2012,0,83.86,3.374,130.737871,4.077,2174514.13,2207742.13,-33228,,,,
4,10/08/2012,0,83.21,3.476,130.7561613,4.077,2193367.69,2193367.69,0,,,,
4,17/08/2012,0,81.41,3.552,130.7909677,4.077,2283540.3,2283540.3,0,,,,
4,24/08/2012,0,75.76,3.61,130.8381613,4.077,2125241.68,2283540.3,-158298.62,,,,
4,31/08/2012,0,76.47,3.646,130.8853548,4.077,2081181.35,2283540.3,-202358.95,,,,
4,07/09/2012,1,82.09,3.709,130.9325484,4.077,2125104.72,2125104.72,0,,,,
4,14/09/2012,0,68.2,3.706,130.9776667,4.077,2117854.6,2179360.94,-61506.34,,,,
4,21/09/2012,0,68.97,3.721,131.0103333,4.077,2119438.53,2119438.53,0,,,,
4,28/09/2012,0,71.74,3.666,131.043,4.077,2027620.23,2027620.23,0,,,,
4,05/10/2012,0,63.07,3.62,131.0756667,3.879,2209835.43,2209835.43,0,,,,
4,12/10/2012,0,57.11,3.603,131.1083333,3.879,2133026.07,2133026.07,0,,,,
4,19/10/2012,0,64.46,3.61,131.1499677,3.879,2097266.85,2097266.85,0,,,,
4,26/10/2012,0,63.64,3.514,131.1930968,3.879,2149594.46,2097266.85,52327.61,,,,
5,05/02/2010,0,39.7,2.572,211.6539716,6.566,317173.1,317173.1,0,,,,
5,12/02/2010,1,39.81,2.548,211.8004698,6.566,311825.7,311825.7,0,,,,
5,19/02/2010,0,41.14,2.514,211.8471283,6.566,303447.57,303447.57,0,,,,
5,26/02/2010,0,46.7,2.561,211.8771468,6.566,270281.63,270281.63,0,,,,
5,05/03/2010,0,48.89,2.625,211.9071653,6.566,288855.71,288855.71,0,,,,
5,12/03/2010,0,58.5,2.667,211.9371839,6.566,297293.59,305993.27,-8699.68,,,,
5,19/03/2010,0,55.46,2.72,211.770897,6.566,281706.41,281706.41,0,,,,
5,26/03/2010,0,52.47,2.732,211.5718925,6.566,273282.97,273282.97,0,,,,
5,02/04/2010,0,63.18,2.719,211.372888,6.465,331406,331406,0,,,,
5,09/04/2010,0,65.19,2.77,211.1738835,6.465,328020.49,328020.49,0,,,,
5,16/04/2010,0,65.3,2.808,211.0388528,6.465,306858.69,306858.69,0,,,,
5,23/04/2010,0,65.13,2.795,210.9891204,6.465,288839.73,328020.49,-39180.76,,,,
5,30/04/2010,0,67.53,2.78,210.939388,6.465,298697.84,298697.84,0,,,,
5,07/05/2010,0,71.53,2.835,210.8896556,6.465,333522.6,333522.6,0,,,,
5,14/05/2010,0,74.79,2.854,210.8872772,6.465,296673.77,296673.77,0,,,,
5,21/05/2010,0,75.2,2.826,211.169023,6.465,301615.49,301615.49,0,,,,
5,28/05/2010,0,79.81,2.759,211.4507688,6.465,310013.11,310013.11,0,,,,
5,04/06/2010,0,79.54,2.705,211.7325146,6.465,337825.89,337825.89,0,,,,
